pair_id,piece_id,split,context_file,target_file,context_ntokens,target_ntokens,compound_sim,sim_bucket,tgt_key_shift
1740,00343,train,00343_s0_A_2-15.npy,00343_s1_A_16-25.npy,174,210,0.927509,sim:high,0
1741,00343,train,00343_s0_A_2-15.npy,00343_s2_B_26-33.npy,174,108,0.509142,sim:low,0
1742,00343,train,00343_s0_A_2-15.npy,00343_s3_B_34-45.npy,174,218,0.528481,sim:low,0
1743,00343,train,00343_s1_A_16-25.npy,00343_s0_A_2-15.npy,210,174,0.927509,sim:high,0
1744,00343,train,00343_s1_A_16-25.npy,00343_s2_B_26-33.npy,210,108,0.528747,sim:low,0
1745,00343,train,00343_s1_A_16-25.npy,00343_s3_B_34-45.npy,210,218,0.59605,sim:low,0
1746,00343,train,00343_s2_B_26-33.npy,00343_s0_A_2-15.npy,108,174,0.509142,sim:low,0
1747,00343,train,00343_s2_B_26-33.npy,00343_s1_A_16-25.npy,108,210,0.528747,sim:low,0
1748,00343,train,00343_s2_B_26-33.npy,00343_s3_B_34-45.npy,108,218,0.938777,sim:high,0
1749,00343,train,00343_s3_B_34-45.npy,00343_s0_A_2-15.npy,218,174,0.528481,sim:low,0
1750,00343,train,00343_s3_B_34-45.npy,00343_s1_A_16-25.npy,218,210,0.59605,sim:low,0
1751,00343,train,00343_s3_B_34-45.npy,00343_s2_B_26-33.npy,218,108,0.938777,sim:high,0
1752,00344,train,00344_s0_A_9-16.npy,00344_s1_B_17-24.npy,168,160,0.645072,sim:mid,0
1753,00344,train,00344_s0_A_9-16.npy,00344_s2_C_25-32.npy,168,312,0.595724,sim:low,0
1754,00344,train,00344_s1_B_17-24.npy,00344_s0_A_9-16.npy,160,168,0.645072,sim:mid,0
1755,00344,train,00344_s1_B_17-24.npy,00344_s2_C_25-32.npy,160,312,0.865932,sim:high,0
1756,00344,train,00344_s2_C_25-32.npy,00344_s0_A_9-16.npy,312,168,0.595724,sim:low,0
1757,00344,train,00344_s2_C_25-32.npy,00344_s1_B_17-24.npy,312,160,0.865932,sim:high,0
1758,00345,val,00345_s0_A_1-8.npy,00345_s1_B_9-22.npy,72,134,0.587931,sim:low,0
1759,00345,val,00345_s1_B_9-22.npy,00345_s0_A_1-8.npy,134,72,0.587931,sim:low,0
1760,00346,train,00346_s0_A_9-27.npy,00346_s1_B_28-36.npy,346,88,0.55453,sim:low,0
1761,00346,train,00346_s0_A_9-27.npy,00346_s2_C_37-46.npy,346,181,0.594935,sim:low,0
1762,00346,train,00346_s0_A_9-27.npy,00346_s3_D_47-62.npy,346,338,0.591303,sim:low,0
1763,00346,train,00346_s1_B_28-36.npy,00346_s0_A_9-27.npy,88,346,0.55453,sim:low,0
1764,00346,train,00346_s1_B_28-36.npy,00346_s2_C_37-46.npy,88,181,0.596477,sim:low,0
1765,00346,train,00346_s1_B_28-36.npy,00346_s3_D_47-62.npy,88,338,0.88662,sim:high,0
1766,00346,train,00346_s2_C_37-46.npy,00346_s0_A_9-27.npy,181,346,0.594935,sim:low,0
1767,00346,train,00346_s2_C_37-46.npy,00346_s1_B_28-36.npy,181,88,0.596477,sim:low,0
1768,00346,train,00346_s2_C_37-46.npy,00346_s3_D_47-62.npy,181,338,0.618185,sim:mid,0
1769,00346,train,00346_s3_D_47-62.npy,00346_s0_A_9-27.npy,338,346,0.591303,sim:low,0
1770,00346,train,00346_s3_D_47-62.npy,00346_s1_B_28-36.npy,338,88,0.88662,sim:high,0
1771,00346,train,00346_s3_D_47-62.npy,00346_s2_C_37-46.npy,338,181,0.618185,sim:mid,0
1772,00347,val,00347_s0_A_3-10.npy,00347_s1_B_11-22.npy,98,137,0.829979,sim:high,0
1773,00347,val,00347_s1_B_11-22.npy,00347_s0_A_3-10.npy,137,98,0.829979,sim:high,0
1774,00349,train,00349_s0_A_3-10.npy,00349_s1_B_11-18.npy,77,101,0.72593,sim:mid,0
1775,00349,train,00349_s0_A_3-10.npy,00349_s2_C_19-22.npy,77,88,0.655591,sim:mid,0
1776,00349,train,00349_s1_B_11-18.npy,00349_s0_A_3-10.npy,101,77,0.72593,sim:mid,0
1777,00349,train,00349_s1_B_11-18.npy,00349_s2_C_19-22.npy,101,88,0.656618,sim:mid,0
1778,00349,train,00349_s2_C_19-22.npy,00349_s0_A_3-10.npy,88,77,0.655591,sim:mid,0
1779,00349,train,00349_s2_C_19-22.npy,00349_s1_B_11-18.npy,88,101,0.656618,sim:mid,0
1780,00350,train,00350_s0_A_2-20.npy,00350_s1_B_21-40.npy,289,312,0.635594,sim:mid,0
1781,00350,train,00350_s1_B_21-40.npy,00350_s0_A_2-20.npy,312,289,0.635594,sim:mid,0
1782,00351,train,00351_s0_A_13-28.npy,00351_s1_B_29-36.npy,209,144,0.791501,sim:high,0
1783,00351,train,00351_s0_A_13-28.npy,00351_s2_C_37-44.npy,209,132,0.836673,sim:high,0
1784,00351,train,00351_s1_B_29-36.npy,00351_s0_A_13-28.npy,144,209,0.791501,sim:high,0
1785,00351,train,00351_s1_B_29-36.npy,00351_s2_C_37-44.npy,144,132,0.809318,sim:high,0
1786,00351,train,00351_s2_C_37-44.npy,00351_s0_A_13-28.npy,132,209,0.836673,sim:high,0
1787,00351,train,00351_s2_C_37-44.npy,00351_s1_B_29-36.npy,132,144,0.809318,sim:high,0
1788,00352,train,00352_s0_A_2-9.npy,00352_s1_A_10-17.npy,157,157,0.982239,sim:high,0
1789,00352,train,00352_s0_A_2-9.npy,00352_s2_B_18-25.npy,157,96,0.581009,sim:low,0
1790,00352,train,00352_s1_A_10-17.npy,00352_s0_A_2-9.npy,157,157,0.982239,sim:high,0
1791,00352,train,00352_s1_A_10-17.npy,00352_s2_B_18-25.npy,157,96,0.582081,sim:low,0
1792,00352,train,00352_s2_B_18-25.npy,00352_s0_A_2-9.npy,96,157,0.581009,sim:low,0
1793,00352,train,00352_s2_B_18-25.npy,00352_s1_A_10-17.npy,96,157,0.582081,sim:low,0
1794,00354,test,00354_s0_A_17-24.npy,00354_s1_B_25-35.npy,49,116,0.821905,sim:high,0
1795,00354,test,00354_s1_B_25-35.npy,00354_s0_A_17-24.npy,116,49,0.821905,sim:high,0
1796,00355,train,00355_s0_A_3-10.npy,00355_s1_A_11-18.npy,70,71,0.990176,sim:high,0
1797,00355,train,00355_s0_A_3-10.npy,00355_s2_B_19-26.npy,70,79,0.931568,sim:high,0
1798,00355,train,00355_s1_A_11-18.npy,00355_s0_A_3-10.npy,71,70,0.990176,sim:high,0
1799,00355,train,00355_s1_A_11-18.npy,00355_s2_B_19-26.npy,71,79,0.925629,sim:high,0
1800,00355,train,00355_s2_B_19-26.npy,00355_s0_A_3-10.npy,79,70,0.931568,sim:high,0
1801,00355,train,00355_s2_B_19-26.npy,00355_s1_A_11-18.npy,79,71,0.925629,sim:high,0
1802,00356,train,00356_s0_A_3-10.npy,00356_s1_B_11-18.npy,72,75,0.635987,sim:mid,0
1803,00356,train,00356_s1_B_11-18.npy,00356_s0_A_3-10.npy,75,72,0.635987,sim:mid,0
1804,00357,val,00357_s0_A_3-10.npy,00357_s1_B_11-18.npy,88,78,0.611029,sim:mid,0
1805,00357,val,00357_s1_B_11-18.npy,00357_s0_A_3-10.npy,78,88,0.611029,sim:mid,0
1806,00359,val,00359_s0_A_2-9.npy,00359_s1_A_10-17.npy,102,100,0.978807,sim:high,0
1807,00359,val,00359_s0_A_2-9.npy,00359_s2_B_18-25.npy,102,96,0.607173,sim:mid,0
1808,00359,val,00359_s0_A_2-9.npy,00359_s3_A_26-33.npy,102,101,0.975305,sim:high,0
1809,00359,val,00359_s1_A_10-17.npy,00359_s0_A_2-9.npy,100,102,0.978807,sim:high,0
1810,00359,val,00359_s1_A_10-17.npy,00359_s2_B_18-25.npy,100,96,0.613262,sim:mid,0
1811,00359,val,00359_s1_A_10-17.npy,00359_s3_A_26-33.npy,100,101,0.989186,sim:high,0
1812,00359,val,00359_s2_B_18-25.npy,00359_s0_A_2-9.npy,96,102,0.607173,sim:mid,0
1813,00359,val,00359_s2_B_18-25.npy,00359_s1_A_10-17.npy,96,100,0.613262,sim:mid,0
1814,00359,val,00359_s2_B_18-25.npy,00359_s3_A_26-33.npy,96,101,0.604654,sim:mid,0
1815,00359,val,00359_s3_A_26-33.npy,00359_s0_A_2-9.npy,101,102,0.975305,sim:high,0
1816,00359,val,00359_s3_A_26-33.npy,00359_s1_A_10-17.npy,101,100,0.989186,sim:high,0
1817,00359,val,00359_s3_A_26-33.npy,00359_s2_B_18-25.npy,101,96,0.604654,sim:mid,0
1818,00360,val,00360_s0_A_3-10.npy,00360_s1_B_11-15.npy,128,115,0.635119,sim:mid,0
1819,00360,val,00360_s1_B_11-15.npy,00360_s0_A_3-10.npy,115,128,0.635119,sim:mid,0
1820,00361,train,00361_s0_A_1-16.npy,00361_s1_B_17-24.npy,76,26,0.528398,sim:low,0
1821,00361,train,00361_s1_B_17-24.npy,00361_s0_A_1-16.npy,26,76,0.528398,sim:low,0
1822,00366,val,00366_s0_A_11-18.npy,00366_s1_A_19-26.npy,102,99,0.787986,sim:high,0
1823,00366,val,00366_s0_A_11-18.npy,00366_s2_B_27-36.npy,102,115,0.834858,sim:high,0
1824,00366,val,00366_s1_A_19-26.npy,00366_s0_A_11-18.npy,99,102,0.787986,sim:high,0
1825,00366,val,00366_s1_A_19-26.npy,00366_s2_B_27-36.npy,99,115,0.728412,sim:mid,0
1826,00366,val,00366_s2_B_27-36.npy,00366_s0_A_11-18.npy,115,102,0.834858,sim:high,0
1827,00366,val,00366_s2_B_27-36.npy,00366_s1_A_19-26.npy,115,99,0.728412,sim:mid,0
1828,00367,train,00367_s0_A_1-8.npy,00367_s1_B_9-16.npy,112,64,0.53807,sim:low,0
1829,00367,train,00367_s0_A_1-8.npy,00367_s2_A_17-24.npy,112,93,0.962832,sim:high,0
1830,00367,train,00367_s0_A_1-8.npy,00367_s3_B_25-32.npy,112,64,0.537412,sim:low,0
1831,00367,train,00367_s0_A_1-8.npy,00367_s4_A_33-40.npy,112,112,0.981327,sim:high,0
1832,00367,train,00367_s0_A_1-8.npy,00367_s5_B_41-48.npy,112,45,0.518531,sim:low,0
1833,00367,train,00367_s1_B_9-16.npy,00367_s0_A_1-8.npy,64,112,0.53807,sim:low,0
1834,00367,train,00367_s1_B_9-16.npy,00367_s2_A_17-24.npy,64,93,0.525686,sim:low,0
1835,00367,train,00367_s1_B_9-16.npy,00367_s3_B_25-32.npy,64,64,0.967392,sim:high,0
1836,00367,train,00367_s1_B_9-16.npy,00367_s4_A_33-40.npy,64,112,0.553623,sim:low,0
1837,00367,train,00367_s1_B_9-16.npy,00367_s5_B_41-48.npy,64,45,0.654937,sim:mid,0
1838,00367,train,00367_s2_A_17-24.npy,00367_s0_A_1-8.npy,93,112,0.962832,sim:high,0
1839,00367,train,00367_s2_A_17-24.npy,00367_s1_B_9-16.npy,93,64,0.525686,sim:low,0
1840,00367,train,00367_s2_A_17-24.npy,00367_s3_B_25-32.npy,93,64,0.525146,sim:low,0
1841,00367,train,00367_s2_A_17-24.npy,00367_s4_A_33-40.npy,93,112,0.949183,sim:high,0
1842,00367,train,00367_s2_A_17-24.npy,00367_s5_B_41-48.npy,93,45,0.502182,sim:low,0
1843,00367,train,00367_s3_B_25-32.npy,00367_s0_A_1-8.npy,64,112,0.537412,sim:low,0
1844,00367,train,00367_s3_B_25-32.npy,00367_s1_B_9-16.npy,64,64,0.967392,sim:high,0
1845,00367,train,00367_s3_B_25-32.npy,00367_s2_A_17-24.npy,64,93,0.525146,sim:low,0
1846,00367,train,00367_s3_B_25-32.npy,00367_s4_A_33-40.npy,64,112,0.552961,sim:low,0
1847,00367,train,00367_s3_B_25-32.npy,00367_s5_B_41-48.npy,64,45,0.649739,sim:mid,0
1848,00367,train,00367_s4_A_33-40.npy,00367_s0_A_1-8.npy,112,112,0.981327,sim:high,0
1849,00367,train,00367_s4_A_33-40.npy,00367_s1_B_9-16.npy,112,64,0.553623,sim:low,0
1850,00367,train,00367_s4_A_33-40.npy,00367_s2_A_17-24.npy,112,93,0.949183,sim:high,0
1851,00367,train,00367_s4_A_33-40.npy,00367_s3_B_25-32.npy,112,64,0.552961,sim:low,0
1852,00367,train,00367_s4_A_33-40.npy,00367_s5_B_41-48.npy,112,45,0.53417,sim:low,0
1853,00367,train,00367_s5_B_41-48.npy,00367_s0_A_1-8.npy,45,112,0.518531,sim:low,0
1854,00367,train,00367_s5_B_41-48.npy,00367_s1_B_9-16.npy,45,64,0.654937,sim:mid,0
1855,00367,train,00367_s5_B_41-48.npy,00367_s2_A_17-24.npy,45,93,0.502182,sim:low,0
1856,00367,train,00367_s5_B_41-48.npy,00367_s3_B_25-32.npy,45,64,0.649739,sim:mid,0
1857,00367,train,00367_s5_B_41-48.npy,00367_s4_A_33-40.npy,45,112,0.53417,sim:low,0
1858,00369,train,00369_s0_A_3-10.npy,00369_s1_B_11-18.npy,52,57,0.586546,sim:low,0
1859,00369,train,00369_s0_A_3-10.npy,00369_s2_C_19-30.npy,52,79,0.536659,sim:low,0
1860,00369,train,00369_s0_A_3-10.npy,00369_s3_D_31-38.npy,52,39,0.546149,sim:low,0
1861,00369,train,00369_s1_B_11-18.npy,00369_s0_A_3-10.npy,57,52,0.586546,sim:low,0
1862,00369,train,00369_s1_B_11-18.npy,00369_s2_C_19-30.npy,57,79,0.551441,sim:low,0
1863,00369,train,00369_s1_B_11-18.npy,00369_s3_D_31-38.npy,57,39,0.529649,sim:low,0
1864,00369,train,00369_s2_C_19-30.npy,00369_s0_A_3-10.npy,79,52,0.536659,sim:low,0
1865,00369,train,00369_s2_C_19-30.npy,00369_s1_B_11-18.npy,79,57,0.551441,sim:low,0
1866,00369,train,00369_s2_C_19-30.npy,00369_s3_D_31-38.npy,79,39,0.516674,sim:low,0
1867,00369,train,00369_s3_D_31-38.npy,00369_s0_A_3-10.npy,39,52,0.546149,sim:low,0
1868,00369,train,00369_s3_D_31-38.npy,00369_s1_B_11-18.npy,39,57,0.529649,sim:low,0
1869,00369,train,00369_s3_D_31-38.npy,00369_s2_C_19-30.npy,39,79,0.516674,sim:low,0
1870,00370,train,00370_s0_A_3-10.npy,00370_s1_B_11-18.npy,72,79,0.776809,sim:mid,0
1871,00370,train,00370_s1_B_11-18.npy,00370_s0_A_3-10.npy,79,72,0.776809,sim:mid,0
1872,00371,train,00371_s0_A_1-8.npy,00371_s1_B_9-16.npy,68,66,0.903194,sim:high,0
1873,00371,train,00371_s0_A_1-8.npy,00371_s2_A_17-24.npy,68,68,1.0,sim:high,0
1874,00371,train,00371_s0_A_1-8.npy,00371_s3_C_25-36.npy,68,110,0.581188,sim:low,0
1875,00371,train,00371_s1_B_9-16.npy,00371_s0_A_1-8.npy,66,68,0.903194,sim:high,0
1876,00371,train,00371_s1_B_9-16.npy,00371_s2_A_17-24.npy,66,68,0.903194,sim:high,0
1877,00371,train,00371_s1_B_9-16.npy,00371_s3_C_25-36.npy,66,110,0.621518,sim:mid,0
1878,00371,train,00371_s2_A_17-24.npy,00371_s0_A_1-8.npy,68,68,1.0,sim:high,0
1879,00371,train,00371_s2_A_17-24.npy,00371_s1_B_9-16.npy,68,66,0.903194,sim:high,0
1880,00371,train,00371_s2_A_17-24.npy,00371_s3_C_25-36.npy,68,110,0.581188,sim:low,0
1881,00371,train,00371_s3_C_25-36.npy,00371_s0_A_1-8.npy,110,68,0.581188,sim:low,0
1882,00371,train,00371_s3_C_25-36.npy,00371_s1_B_9-16.npy,110,66,0.621518,sim:mid,0
1883,00371,train,00371_s3_C_25-36.npy,00371_s2_A_17-24.npy,110,68,0.581188,sim:low,0
1884,00372,train,00372_s0_A_1-8.npy,00372_s1_B_9-12.npy,104,64,0.878087,sim:high,11
1885,00372,train,00372_s0_A_1-8.npy,00372_s2_C_13-24.npy,104,32,0.480205,sim:low,0
1886,00372,train,00372_s0_A_1-8.npy,00372_s3_D_25-32.npy,104,71,0.802076,sim:high,0
1887,00372,train,00372_s0_A_1-8.npy,00372_s4_E_33-37.npy,104,61,0.597771,sim:low,0
1888,00372,train,00372_s0_A_1-8.npy,00372_s5_F_39-40.npy,104,16,0.788938,sim:high,0
1889,00372,train,00372_s1_B_9-12.npy,00372_s0_A_1-8.npy,64,104,0.878087,sim:high,1
1890,00372,train,00372_s1_B_9-12.npy,00372_s2_C_13-24.npy,64,32,0.695551,sim:mid,5
1891,00372,train,00372_s1_B_9-12.npy,00372_s3_D_25-32.npy,64,71,0.760583,sim:mid,0
1892,00372,train,00372_s1_B_9-12.npy,00372_s4_E_33-37.npy,64,61,0.83236,sim:high,0
1893,00372,train,00372_s1_B_9-12.npy,00372_s5_F_39-40.npy,64,16,0.820286,sim:high,0
1894,00372,train,00372_s2_C_13-24.npy,00372_s0_A_1-8.npy,32,104,0.480205,sim:low,0
1895,00372,train,00372_s2_C_13-24.npy,00372_s1_B_9-12.npy,32,64,0.695551,sim:mid,7
1896,00372,train,00372_s2_C_13-24.npy,00372_s3_D_25-32.npy,32,71,0.456208,sim:low,0
1897,00372,train,00372_s2_C_13-24.npy,00372_s4_E_33-37.npy,32,61,0.559425,sim:low,0
1898,00372,train,00372_s2_C_13-24.npy,00372_s5_F_39-40.npy,32,16,0.683185,sim:mid,0
1899,00372,train,00372_s3_D_25-32.npy,00372_s0_A_1-8.npy,71,104,0.802076,sim:high,0
1900,00372,train,00372_s3_D_25-32.npy,00372_s1_B_9-12.npy,71,64,0.760583,sim:mid,0
1901,00372,train,00372_s3_D_25-32.npy,00372_s2_C_13-24.npy,71,32,0.456208,sim:low,0
1902,00372,train,00372_s3_D_25-32.npy,00372_s4_E_33-37.npy,71,61,0.553862,sim:low,0
1903,00372,train,00372_s3_D_25-32.npy,00372_s5_F_39-40.npy,71,16,0.795446,sim:high,0
1904,00372,train,00372_s4_E_33-37.npy,00372_s0_A_1-8.npy,61,104,0.597771,sim:low,0
1905,00372,train,00372_s4_E_33-37.npy,00372_s1_B_9-12.npy,61,64,0.83236,sim:high,0
1906,00372,train,00372_s4_E_33-37.npy,00372_s2_C_13-24.npy,61,32,0.559425,sim:low,0
1907,00372,train,00372_s4_E_33-37.npy,00372_s3_D_25-32.npy,61,71,0.553862,sim:low,0
1908,00372,train,00372_s4_E_33-37.npy,00372_s5_F_39-40.npy,61,16,0.808215,sim:high,0
1909,00372,train,00372_s5_F_39-40.npy,00372_s0_A_1-8.npy,16,104,0.788938,sim:high,0
1910,00372,train,00372_s5_F_39-40.npy,00372_s1_B_9-12.npy,16,64,0.820286,sim:high,0
1911,00372,train,00372_s5_F_39-40.npy,00372_s2_C_13-24.npy,16,32,0.683185,sim:mid,0
1912,00372,train,00372_s5_F_39-40.npy,00372_s3_D_25-32.npy,16,71,0.795446,sim:high,0
1913,00372,train,00372_s5_F_39-40.npy,00372_s4_E_33-37.npy,16,61,0.808215,sim:high,0
1914,00374,train,00374_s0_A_1-8.npy,00374_s1_A_9-16.npy,80,78,0.699867,sim:mid,0
1915,00374,train,00374_s1_A_9-16.npy,00374_s0_A_1-8.npy,78,80,0.699867,sim:mid,0
1916,00375,train,00375_s0_A_1-8.npy,00375_s1_B_9-16.npy,54,41,0.58657,sim:low,0
1917,00375,train,00375_s1_B_9-16.npy,00375_s0_A_1-8.npy,41,54,0.58657,sim:low,0
1918,00376,train,00376_s0_A_24-31.npy,00376_s1_A_32-39.npy,157,177,0.755276,sim:mid,0
1919,00376,train,00376_s0_A_24-31.npy,00376_s2_B_40-47.npy,157,233,0.640762,sim:mid,0
1920,00376,train,00376_s1_A_32-39.npy,00376_s0_A_24-31.npy,177,157,0.755276,sim:mid,0
1921,00376,train,00376_s1_A_32-39.npy,00376_s2_B_40-47.npy,177,233,0.636118,sim:mid,0
1922,00376,train,00376_s2_B_40-47.npy,00376_s0_A_24-31.npy,233,157,0.640762,sim:mid,0
1923,00376,train,00376_s2_B_40-47.npy,00376_s1_A_32-39.npy,233,177,0.636118,sim:mid,0
1924,00377,train,00377_s0_A_3-6.npy,00377_s1_B_7-14.npy,54,75,0.829745,sim:high,0
1925,00377,train,00377_s0_A_3-6.npy,00377_s2_C_15-22.npy,54,75,0.587922,sim:low,0
1926,00377,train,00377_s1_B_7-14.npy,00377_s0_A_3-6.npy,75,54,0.829745,sim:high,0
1927,00377,train,00377_s1_B_7-14.npy,00377_s2_C_15-22.npy,75,75,0.624895,sim:mid,0
1928,00377,train,00377_s2_C_15-22.npy,00377_s0_A_3-6.npy,75,54,0.587922,sim:low,0
1929,00377,train,00377_s2_C_15-22.npy,00377_s1_B_7-14.npy,75,75,0.624895,sim:mid,0
1930,00381,train,00381_s0_A_1-12.npy,00381_s1_B_13-20.npy,48,29,0.734974,sim:mid,0
1931,00381,train,00381_s0_A_1-12.npy,00381_s2_A_21-32.npy,48,45,0.914603,sim:high,0
1932,00381,train,00381_s0_A_1-12.npy,00381_s3_B_33-46.npy,48,62,0.911349,sim:high,0
1933,00381,train,00381_s1_B_13-20.npy,00381_s0_A_1-12.npy,29,48,0.734974,sim:mid,0
1934,00381,train,00381_s1_B_13-20.npy,00381_s2_A_21-32.npy,29,45,0.846661,sim:high,0
1935,00381,train,00381_s1_B_13-20.npy,00381_s3_B_33-46.npy,29,62,0.800278,sim:high,0
1936,00381,train,00381_s2_A_21-32.npy,00381_s0_A_1-12.npy,45,48,0.914603,sim:high,0
1937,00381,train,00381_s2_A_21-32.npy,00381_s1_B_13-20.npy,45,29,0.846661,sim:high,0
1938,00381,train,00381_s2_A_21-32.npy,00381_s3_B_33-46.npy,45,62,0.847163,sim:high,0
1939,00381,train,00381_s3_B_33-46.npy,00381_s0_A_1-12.npy,62,48,0.911349,sim:high,0
1940,00381,train,00381_s3_B_33-46.npy,00381_s1_B_13-20.npy,62,29,0.800278,sim:high,0
1941,00381,train,00381_s3_B_33-46.npy,00381_s2_A_21-32.npy,62,45,0.847163,sim:high,0
1942,00382,train,00382_s0_A_3-16.npy,00382_s1_A_17-30.npy,237,323,0.885727,sim:high,0
1943,00382,train,00382_s0_A_3-16.npy,00382_s2_B_31-43.npy,237,274,0.817342,sim:high,0
1944,00382,train,00382_s1_A_17-30.npy,00382_s0_A_3-16.npy,323,237,0.885727,sim:high,0
1945,00382,train,00382_s1_A_17-30.npy,00382_s2_B_31-43.npy,323,274,0.914534,sim:high,0
1946,00382,train,00382_s2_B_31-43.npy,00382_s0_A_3-16.npy,274,237,0.817342,sim:high,0
1947,00382,train,00382_s2_B_31-43.npy,00382_s1_A_17-30.npy,274,323,0.914534,sim:high,0
1948,00383,train,00383_s0_A_4-13.npy,00383_s1_A_14-21.npy,145,126,0.92618,sim:high,0
1949,00383,train,00383_s0_A_4-13.npy,00383_s2_B_22-35.npy,145,214,0.893733,sim:high,0
1950,00383,train,00383_s1_A_14-21.npy,00383_s0_A_4-13.npy,126,145,0.92618,sim:high,0
1951,00383,train,00383_s1_A_14-21.npy,00383_s2_B_22-35.npy,126,214,0.91535,sim:high,0
1952,00383,train,00383_s2_B_22-35.npy,00383_s0_A_4-13.npy,214,145,0.893733,sim:high,0
1953,00383,train,00383_s2_B_22-35.npy,00383_s1_A_14-21.npy,214,126,0.91535,sim:high,0
1954,00384,train,00384_s0_A_5-20.npy,00384_s1_B_21-36.npy,181,160,0.928259,sim:high,0
1955,00384,train,00384_s0_A_5-20.npy,00384_s2_C_37-48.npy,181,152,0.830326,sim:high,0
1956,00384,train,00384_s0_A_5-20.npy,00384_s3_A_49-64.npy,181,180,0.889866,sim:high,0
1957,00384,train,00384_s0_A_5-20.npy,00384_s4_B_65-80.npy,181,185,0.895314,sim:high,0
1958,00384,train,00384_s0_A_5-20.npy,00384_s5_C_81-88.npy,181,109,0.597575,sim:low,0
1959,00384,train,00384_s1_B_21-36.npy,00384_s0_A_5-20.npy,160,181,0.928259,sim:high,0
1960,00384,train,00384_s1_B_21-36.npy,00384_s2_C_37-48.npy,160,152,0.850223,sim:high,0
1961,00384,train,00384_s1_B_21-36.npy,00384_s3_A_49-64.npy,160,180,0.89561,sim:high,0
1962,00384,train,00384_s1_B_21-36.npy,00384_s4_B_65-80.npy,160,185,0.892211,sim:high,0
1963,00384,train,00384_s1_B_21-36.npy,00384_s5_C_81-88.npy,160,109,0.588723,sim:low,0
1964,00384,train,00384_s2_C_37-48.npy,00384_s0_A_5-20.npy,152,181,0.830326,sim:high,0
1965,00384,train,00384_s2_C_37-48.npy,00384_s1_B_21-36.npy,152,160,0.850223,sim:high,0
1966,00384,train,00384_s2_C_37-48.npy,00384_s3_A_49-64.npy,152,180,0.826271,sim:high,0
1967,00384,train,00384_s2_C_37-48.npy,00384_s4_B_65-80.npy,152,185,0.906848,sim:high,0
1968,00384,train,00384_s2_C_37-48.npy,00384_s5_C_81-88.npy,152,109,0.61655,sim:mid,0
1969,00384,train,00384_s3_A_49-64.npy,00384_s0_A_5-20.npy,180,181,0.889866,sim:high,0
1970,00384,train,00384_s3_A_49-64.npy,00384_s1_B_21-36.npy,180,160,0.89561,sim:high,0
1971,00384,train,00384_s3_A_49-64.npy,00384_s2_C_37-48.npy,180,152,0.826271,sim:high,0
1972,00384,train,00384_s3_A_49-64.npy,00384_s4_B_65-80.npy,180,185,0.89419,sim:high,0
1973,00384,train,00384_s3_A_49-64.npy,00384_s5_C_81-88.npy,180,109,0.585501,sim:low,0
1974,00384,train,00384_s4_B_65-80.npy,00384_s0_A_5-20.npy,185,181,0.895314,sim:high,0
1975,00384,train,00384_s4_B_65-80.npy,00384_s1_B_21-36.npy,185,160,0.892211,sim:high,0
1976,00384,train,00384_s4_B_65-80.npy,00384_s2_C_37-48.npy,185,152,0.906848,sim:high,0
1977,00384,train,00384_s4_B_65-80.npy,00384_s3_A_49-64.npy,185,180,0.89419,sim:high,0
1978,00384,train,00384_s4_B_65-80.npy,00384_s5_C_81-88.npy,185,109,0.638626,sim:mid,0
1979,00384,train,00384_s5_C_81-88.npy,00384_s0_A_5-20.npy,109,181,0.597575,sim:low,0
1980,00384,train,00384_s5_C_81-88.npy,00384_s1_B_21-36.npy,109,160,0.588723,sim:low,0
1981,00384,train,00384_s5_C_81-88.npy,00384_s2_C_37-48.npy,109,152,0.61655,sim:mid,0
1982,00384,train,00384_s5_C_81-88.npy,00384_s3_A_49-64.npy,109,180,0.585501,sim:low,0
1983,00384,train,00384_s5_C_81-88.npy,00384_s4_B_65-80.npy,109,185,0.638626,sim:mid,0
1984,00385,train,00385_s0_A_2-17.npy,00385_s1_B_18-25.npy,118,58,0.570447,sim:low,0
1985,00385,train,00385_s0_A_2-17.npy,00385_s2_A_26-43.npy,118,139,0.86951,sim:high,0
1986,00385,train,00385_s0_A_2-17.npy,00385_s3_C_44-64.npy,118,162,0.708767,sim:mid,0
1987,00385,train,00385_s0_A_2-17.npy,00385_s4_D_65-80.npy,118,106,0.626492,sim:mid,0
1988,00385,train,00385_s1_B_18-25.npy,00385_s0_A_2-17.npy,58,118,0.570447,sim:low,0
1989,00385,train,00385_s1_B_18-25.npy,00385_s2_A_26-43.npy,58,139,0.53773,sim:low,0
1990,00385,train,00385_s1_B_18-25.npy,00385_s3_C_44-64.npy,58,162,0.828016,sim:high,0
1991,00385,train,00385_s1_B_18-25.npy,00385_s4_D_65-80.npy,58,106,0.646996,sim:mid,0
1992,00385,train,00385_s2_A_26-43.npy,00385_s0_A_2-17.npy,139,118,0.86951,sim:high,0
1993,00385,train,00385_s2_A_26-43.npy,00385_s1_B_18-25.npy,139,58,0.53773,sim:low,0
1994,00385,train,00385_s2_A_26-43.npy,00385_s3_C_44-64.npy,139,162,0.582475,sim:low,0
1995,00385,train,00385_s2_A_26-43.npy,00385_s4_D_65-80.npy,139,106,0.780382,sim:high,0
1996,00385,train,00385_s3_C_44-64.npy,00385_s0_A_2-17.npy,162,118,0.708767,sim:mid,0
